,e1,e2,intensity
MVD<->NET,MVD,NET,0.10410165868970365
DF<->PRO,DF,PRO,0.10363227163885076
HR<->MET,HR,MET,0.10356369042953785
EGF<->EGFR,EGF,EGFR,0.10353733583920707
KIT<->MVD,KIT,MVD,0.10316824586288133
TG<->TH,TG,TH,0.10315874426133882
LAT<->MVD,LAT,MVD,0.10311695767231034
HD<->PTER,HD,PTER,0.1030869258656553
PILOT<->SA,PILOT,SA,0.10307269509205116
CRH<->GRP,CRH,GRP,0.10303253172097349
HDC<->UNKNOWN,HDC,UNKNOWN,0.10287568320948544
LDLR<->MAF,LDLR,MAF,0.10255402804361645
ASS<->HGF,ASS,HGF,0.10245313052018062
APC<->REL,APC,REL,0.10239388073406276
LAT<->PR,LAT,PR,0.10239345081433447
LDLR<->PRO,LDLR,PRO,0.10228570260762677
END<->ET,END,ET,0.102137742825648
HGF<->PILOT,HGF,PILOT,0.10211196865701998
CELL<->MUCIN,CELL,MUCIN,0.10207335259938279
ALPP<->LAT,ALPP,LAT,0.10202257659023124
HLA<->IMPACT,HLA,IMPACT,0.10194351351547189
ADO<->PRL,ADO,PRL,0.10175909441637404
APC<->NET,APC,NET,0.1016436693447515
CAST<->MCC,CAST,MCC,0.10157628850566029
ER<->LDLR,ER,LDLR,0.10134439159207397
CP<->EMB,CP,EMB,0.10122148879336315
NET<->POL,NET,POL,0.10103741513188189
KERATIN<->MVD,KERATIN,MVD,0.10082686022979655
TG<->WHITE,TG,WHITE,0.10082283247210046
ADO<->IMPACT,ADO,IMPACT,0.1006542413363264
MCC<->PDF,MCC,PDF,0.1006154071271398
AR<->S,AR,S,0.10055915939150013
CEL<->MHC,CEL,MHC,0.10041930494156301
GC<->HD,GC,HD,0.10038113233377509
KIT<->S,KIT,S,0.0998208431581097
ACT<->PC,ACT,PC,0.09980541492168638
END<->MUCIN,END,MUCIN,0.09975823681604389
COIL<->PR,COIL,PR,0.09962435523229198
DDC<->KERATIN,DDC,KERATIN,0.09959208819672948
FAP<->TG,FAP,TG,0.09913017862717655
DO<->ZA,DO,ZA,0.09910746742815225
RHO<->SCT,RHO,SCT,0.09909918394809307
ET<->REL,ET,REL,0.09897353244641917
ET<->TG,ET,TG,0.09881685663010716
DDC<->EMB,DDC,EMB,0.09871450589434523
AR<->TFAM,AR,TFAM,0.09867405005385096
MHC<->PR,MHC,PR,0.09866800065652538
GAL<->WHITE,GAL,WHITE,0.09844853022844921
RHO<->WHITE,RHO,WHITE,0.09819663888815608
CP<->PILOT,CP,PILOT,0.09802456595518245
AE<->MHC,AE,MHC,0.09797297298732506
KIT<->SA,KIT,SA,0.09784066420415245
POL<->RD,POL,RD,0.09779775356412702
DO<->GTT,DO,GTT,0.09773460667324273
JUN<->SCT,JUN,SCT,0.09773192473804046
LAT<->SA,LAT,SA,0.09772358724110629
NET<->SA,NET,SA,0.0975963013122876
ASS<->ET,ASS,ET,0.09759425979006822
GAL<->PTER,GAL,PTER,0.0975922236066781
END<->S,END,S,0.09748607752037003
DF<->TG,DF,TG,0.09741410778020515
HR<->S,HR,S,0.09724714524666507
ACT<->FAP,ACT,FAP,0.09701869946468951
AE<->TH,AE,TH,0.09686672225386829
LAT<->MHC,LAT,MHC,0.09652229807550955
AE<->AID,AE,AID,0.0963167024153833
END<->GA,END,GA,0.09622739510282972
COIL<->HDC,COIL,HDC,0.09607837348161452
COIL<->ET,COIL,ET,0.0960144746180113
MSC<->TYR,MSC,TYR,0.09586064143861768
ACT<->GTT,ACT,GTT,0.09580940201074833
AID<->EGFR,AID,EGFR,0.09537434612438468
ACT<->WHITE,ACT,WHITE,0.09534973101770455
GAL<->MAF,GAL,MAF,0.09517305566363575
APC<->AR,APC,AR,0.09488438573095619
COIL<->RHO,COIL,RHO,0.09479665964883534
CAT<->IMPACT,CAT,IMPACT,0.09478448458687755
HLA<->SET,HLA,SET,0.09472152662897297
HLA<->TG,HLA,TG,0.09466537291041742
LDLR<->PDC,LDLR,PDC,0.09456933638436747
GA<->PRL,GA,PRL,0.09450671001490153
INA<->MSC,INA,MSC,0.0943676286633731
CELL<->RHO,CELL,RHO,0.09410458245813808
ACT<->ZA,ACT,ZA,0.09396341853448385
PRL<->WHITE,PRL,WHITE,0.09389440239911288
EGFR<->HGF,EGFR,HGF,0.09360767939235977
APC<->PILOT,APC,PILOT,0.0935092913588595
DDC<->PILOT,DDC,PILOT,0.09348809669965687
HD<->REL,HD,REL,0.0934820116502015
NET<->S,NET,S,0.09341301358839542
CEL<->TFAM,CEL,TFAM,0.09321989559356088
CAT<->HDC,CAT,HDC,0.0932137448737175
PTER<->ZA,PTER,ZA,0.09319295867100502
PILOT<->S,PILOT,S,0.09302950544986537
ACT<->TH,ACT,TH,0.0930294959771781
CRH<->MCC,CRH,MCC,0.09265219356434876
HGF<->KERATIN,HGF,KERATIN,0.0925975847951956
AFM<->VEGF,AFM,VEGF,0.09257224491086465
HDC<->TAT,HDC,TAT,0.09245532440625648
LDLR<->TG,LDLR,TG,0.09220933401140335
APC<->SET,APC,SET,0.09217891569941657
HGF<->SET,HGF,SET,0.09204886720223544
HDC<->VEGF,HDC,VEGF,0.09197840283845861
ALPP<->ER,ALPP,ER,0.09197340312054024
GC<->HR,GC,HR,0.0917753333998773
ET<->UNKNOWN,ET,UNKNOWN,0.09165676448920461
GAL<->PDC,GAL,PDC,0.09162183757609417
ADO<->ASS,ADO,ASS,0.09145094636288074
ER<->IMPACT,ER,IMPACT,0.09142501106695929
AID<->MAX,AID,MAX,0.09107627706697187
IMPACT<->POL,IMPACT,POL,0.09095362592545167
EGFR<->S,EGFR,S,0.09077275327394299
BAK<->MSC,BAK,MSC,0.09067244145367402
ALPP<->PRO,ALPP,PRO,0.09031664173626275
MHC<->SET,MHC,SET,0.09016295386445393
ACT<->ET,ACT,ET,0.0900514834519687
HAL<->MAX,HAL,MAX,0.08979424615835026
MHC<->RD,MHC,RD,0.08976797753220499
CP<->NET,CP,NET,0.08947866534925272
GC<->PR,GC,PR,0.08943657758070753
CAT<->REL,CAT,REL,0.08882866264572659
AE<->HAL,AE,HAL,0.08878708984831273
IMPACT<->MYC,IMPACT,MYC,0.08877957192711594
CP<->KIT,CP,KIT,0.08863127087915079
AE<->DF,AE,DF,0.08855303833636725
GRP<->SI,GRP,SI,0.08849409239675045
END<->HLA,END,HLA,0.08843986259785133
CP<->LAT,CP,LAT,0.08837651065248728
IMPACT<->PRO,IMPACT,PRO,0.08821124001003795
KIT<->MHC,KIT,MHC,0.08807255476251265
CAST<->GRP,CAST,GRP,0.08805703848249173
EMB<->HGF,EMB,HGF,0.08802246875504571
HD<->MAF,HD,MAF,0.0876071696919198
AR<->TH,AR,TH,0.08747868037913842
AR<->POL,AR,POL,0.08740014740272714
CP<->KERATIN,CP,KERATIN,0.08735887325207951
DDC<->NET,DDC,NET,0.08714001199101414
ASS<->HD,ASS,HD,0.0871254997503443
PILOT<->POL,PILOT,POL,0.08700328111961843
IMPACT<->TAT,IMPACT,TAT,0.08693212794207938
AR<->SA,AR,SA,0.08680936137542106
DDC<->KIT,DDC,KIT,0.08670499353520669
DDC<->LAT,DDC,LAT,0.08643663951540154
DO<->RHO,DO,RHO,0.0862259142450431
ACT<->DF,ACT,DF,0.08614024405458746
ADO<->REL,ADO,REL,0.08612848822180151
EGF<->MAX,EGF,MAX,0.08603847968028339
EGFR<->TFAM,EGFR,TFAM,0.08599507010029336
EGFR<->WHITE,EGFR,WHITE,0.08596349506191597
ACT<->HLA,ACT,HLA,0.0858099645562224
PRL<->PRO,PRL,PRO,0.08579707554087025
HLA<->REL,HLA,REL,0.08578082052275313
AFM<->IMPACT,AFM,IMPACT,0.08572102051698541
MAX<->TH,MAX,TH,0.08550030494335634
MSC<->STAR,MSC,STAR,0.08547142145165565
BLM<->UNKNOWN,BLM,UNKNOWN,0.08546001403784509
ASS<->HLA,ASS,HLA,0.0853111190426837
ER<->PRL,ER,PRL,0.08526488422498515
MAF<->ZA,MAF,ZA,0.08509551562270523
HGF<->HR,HGF,HR,0.08505745589088222
FAP<->SCT,FAP,SCT,0.0849776182260837
ACT<->LDLR,ACT,LDLR,0.0848347046621515
ASS<->CAT,ASS,CAT,0.08472712872179751
POL<->PR,POL,PR,0.084502860664816
ADO<->HDC,ADO,HDC,0.08448474791754038
LDLR<->REST,LDLR,REST,0.08429292676279368
AID<->CEL,AID,CEL,0.08426511248956468
ASS<->ER,ASS,ER,0.08376053141235007
APC<->KERATIN,APC,KERATIN,0.08368815844403739
EMB<->S,EMB,S,0.08367934700882634
GRP<->RIG,GRP,RIG,0.08336344756464394
EMB<->TH,EMB,TH,0.08332510174920166
MYC<->VEGF,MYC,VEGF,0.08318160113894754
AID<->AR,AID,AR,0.08297449072311969
AFP<->RD,AFP,RD,0.082815271813445
BLM<->SCT,BLM,SCT,0.08275526925541896
MAX<->TAT,MAX,TAT,0.0827370858105671
CEL<->HAL,CEL,HAL,0.08268865180272915
KERATIN<->S,KERATIN,S,0.08253737014274808
AE<->EGF,AE,EGF,0.08242119970951102
GTT<->PTER,GTT,PTER,0.08227156890430584
ACT<->IMPACT,ACT,IMPACT,0.08217914289135282
ASS<->POL,ASS,POL,0.08176358823476687
PRO<->REL,PRO,REL,0.08157954470620706
LDLR<->MUT,LDLR,MUT,0.08135072699842442
CELL<->FAP,CELL,FAP,0.08131561853249313
CEL<->TH,CEL,TH,0.08113512836868184
AR<->DF,AR,DF,0.08108668125272722
HLA<->UNKNOWN,HLA,UNKNOWN,0.0808003986340794
PRL<->TG,PRL,TG,0.08075959122225955
ASS<->PRO,ASS,PRO,0.08065587669950067
MSC<->PROC,MSC,PROC,0.08063049805477816
DO<->GAL,DO,GAL,0.08061240728378298
ASS<->TAT,ASS,TAT,0.08052973623067458
ER<->REL,ER,REL,0.08046749079098676
HD<->TAT,HD,TAT,0.08043823920986197
MUCIN<->VEGF,MUCIN,VEGF,0.08025265770485078
PR<->VEGF,PR,VEGF,0.08007528101884118
CEL<->SA,CEL,SA,0.07985390353202675
ALPP<->TG,ALPP,TG,0.07961964796493752
KERATIN<->POL,KERATIN,POL,0.07952147202150912
ACT<->ASS,ACT,ASS,0.07945787175855917
LAT<->TAT,LAT,TAT,0.07924260835177123
CELL<->GAL,CELL,GAL,0.07921410299610353
FAP<->VEGF,FAP,VEGF,0.07910248161090276
AR<->DDC,AR,DDC,0.07907895956648837
PC<->PTER,PC,PTER,0.07901912381712
MCC<->SI,MCC,SI,0.079016985657158
EGFR<->SA,EGFR,SA,0.07901626704703478
CELL<->SET,CELL,SET,0.07892504524502146
DF<->EMB,DF,EMB,0.07851711677956186
BLM<->COIL,BLM,COIL,0.0784124110766026
REST<->ZA,REST,ZA,0.07839240861243052
CELL<->HR,CELL,HR,0.07832316857858607
CEL<->TAT,CEL,TAT,0.07786348860599615
MHC<->NET,MHC,NET,0.07772727246365625
HD<->MUT,HD,MUT,0.07766055364823107
ASS<->MYC,ASS,MYC,0.07723966684981144
CAT<->HD,CAT,HD,0.07720580580281902
PTER<->RHO,PTER,RHO,0.07710312809393206
HD<->HR,HD,HR,0.0770435172528318
ALPP<->CELL,ALPP,CELL,0.07693950363712752
PDC<->ZA,PDC,ZA,0.07690156864202066
MAF<->RHO,MAF,RHO,0.0760788439454422
HR<->MUCIN,HR,MUCIN,0.07603619322837489
COIL<->FAP,COIL,FAP,0.07602062963805532
DF<->MAX,DF,MAX,0.07599193222733305
IMPACT<->TG,IMPACT,TG,0.07598947448464513
GRP<->RELA,GRP,RELA,0.07584986302749468
MAX<->TFAM,MAX,TFAM,0.07576165742442051
DDC<->EGFR,DDC,EGFR,0.07556295556819026
ACT<->ALPP,ACT,ALPP,0.07536494895719632
GTT<->MAF,GTT,MAF,0.07535116447082947
AID<->EMB,AID,EMB,0.07534398212856368
REL<->TG,REL,TG,0.07530533256955506
POL<->REL,POL,REL,0.07484281283705337
APC<->EMB,APC,EMB,0.07472248122675573
PILOT<->TH,PILOT,TH,0.07467642025982037
MUCIN<->SCT,MUCIN,SCT,0.0746292305104431
GAL<->MUT,GAL,MUT,0.07452924421667396
REL<->TAT,REL,TAT,0.07450529760422489
ACT<->REL,ACT,REL,0.07422102565879163
PDC<->RHO,PDC,RHO,0.07418942544391532
AFM<->ASS,AFM,ASS,0.07371109329101079
END<->HGF,END,HGF,0.0731886020185391
AR<->MHC,AR,MHC,0.0731126610411218
DO<->LDLR,DO,LDLR,0.07307657842707929
ET<->HR,ET,HR,0.07298617980614765
CEL<->DF,CEL,DF,0.07295509123078191
HAL<->LAT,HAL,LAT,0.07283700284902718
AE<->MB,AE,MB,0.07275122074922934
AID<->PILOT,AID,PILOT,0.07253845863065903
MCC<->RIG,MCC,RIG,0.07230943387996236
EGFR<->MB,EGFR,MB,0.07204748719288413
MAF<->PC,MAF,PC,0.07204232689600323
ERG<->GRP,ERG,GRP,0.07201970888827912
AE<->TFAM,AE,TFAM,0.07185353619510881
DDC<->GRP,DDC,GRP,0.07184825693787864
AE<->TAT,AE,TAT,0.07162956688811341
IMPACT<->PC,IMPACT,PC,0.07152222361770168
CEL<->DDC,CEL,DDC,0.0714405151024019
MAX<->MB,MAX,MB,0.07140067624454179
AE<->WHITE,AE,WHITE,0.07136792443284715
MHC<->PILOT,MHC,PILOT,0.07134520890312115
APC<->EGFR,APC,EGFR,0.0713297975472643
CAT<->MAX,CAT,MAX,0.07126529653196753
MYC<->REL,MYC,REL,0.0709274939498526
AR<->HAL,AR,HAL,0.07082665549707842
ACT<->PRL,ACT,PRL,0.07071206883771528
KIT<->TAT,KIT,TAT,0.07065846937242352
AFP<->MAX,AFP,MAX,0.0706224447773598
ER<->HDC,ER,HDC,0.07057015196679524
HD<->PDC,HD,PDC,0.07035137591801625
END<->GC,END,GC,0.0697304752770263
GAL<->REST,GAL,REST,0.06968381959205769
CELL<->PC,CELL,PC,0.06962838196055886
EGFR<->HAL,EGFR,HAL,0.06958962837023952
MUT<->ZA,MUT,ZA,0.06931998090602932
GTT<->REST,GTT,REST,0.06926128440973964
PR<->REST,PR,REST,0.06924971147878119
GTT<->IMPACT,GTT,IMPACT,0.06913729583494016
GTT<->PDC,GTT,PDC,0.0691274897323969
RHO<->UNKNOWN,RHO,UNKNOWN,0.06905354240915695
DF<->PILOT,DF,PILOT,0.06884533732610476
HAL<->KIT,HAL,KIT,0.06876646652530445
AE<->AFP,AE,AFP,0.0685213759303601
DO<->PRL,DO,PRL,0.06847974023938982
HDC<->PRO,HDC,PRO,0.06843659393233818
CF<->GRP,CF,GRP,0.06822674609068
AFM<->REL,AFM,REL,0.06808444883986267
ASS<->TG,ASS,TG,0.06801204949971859
CELL<->ET,CELL,ET,0.06796899130270455
CAT<->CEL,CAT,CEL,0.06785275314488742
END<->RD,END,RD,0.0678211664933593
DO<->RD,DO,RD,0.06765127194193958
KERATIN<->TH,KERATIN,TH,0.06755692669520996
EMB<->POL,EMB,POL,0.06741456612041989
CF<->MCC,CF,MCC,0.06741412826976072
GRP<->PTEN,GRP,PTEN,0.06731398594260005
ADO<->SET,ADO,SET,0.06712189548389302
COIL<->MUCIN,COIL,MUCIN,0.06710808018797947
MYC<->SET,MYC,SET,0.06704463384886783
CAT<->LAT,CAT,LAT,0.06703363553458958
PC<->REST,PC,REST,0.06692467232198104
CEL<->MB,CEL,MB,0.06677496126682424
PC<->UNKNOWN,PC,UNKNOWN,0.06661491439832848
ALPP<->SCT,ALPP,SCT,0.06640776880173681
CELL<->GTT,CELL,GTT,0.06631314163029926
CELL<->ZA,CELL,ZA,0.0662334150855375
PC<->PDC,PC,PDC,0.06605820594427098
AFP<->CEL,AFP,CEL,0.06594209562795866
BLM<->IMPACT,BLM,IMPACT,0.06572868128407201
AID<->LAT,AID,LAT,0.0657068758042559
MSC<->PDC,MSC,PDC,0.0656867705969321
CRH<->EMB,CRH,EMB,0.0656091616466962
ADO<->HD,ADO,HD,0.06557306630132935
AID<->NET,AID,NET,0.06554945409272421
AID<->KIT,AID,KIT,0.06550404330511797
AR<->WHITE,AR,WHITE,0.06542240621537333
GTT<->UNKNOWN,GTT,UNKNOWN,0.06540375305968339
EGF<->RD,EGF,RD,0.0651526432976962
AFM<->SCT,AFM,SCT,0.06485701661493648
MAX<->SA,MAX,SA,0.06481845943958996
IMPACT<->ZA,IMPACT,ZA,0.06476819440248378
HR<->MHC,HR,MHC,0.06470506170787237
CAT<->SET,CAT,SET,0.06454385280522609
AID<->KERATIN,AID,KERATIN,0.0644664965290533
MCC<->RELA,MCC,RELA,0.06441062302285465
AFM<->SET,AFM,SET,0.06404391886841752
CRH<->KERATIN,CRH,KERATIN,0.0639901606210362
KERATIN<->MHC,KERATIN,MHC,0.06393073543471557
NET<->TH,NET,TH,0.06388328614130433
ERG<->MCC,ERG,MCC,0.06381501840120024
HAL<->NET,HAL,NET,0.06379606468239049
DDC<->MCC,DDC,MCC,0.06374682341237048
HAL<->PILOT,HAL,PILOT,0.06360943297828567
CELL<->HLA,CELL,HLA,0.06359603338960472
HD<->UNKNOWN,HD,UNKNOWN,0.06356538561581206
EMB<->WHITE,EMB,WHITE,0.06346615797514843
GRP<->SA,GRP,SA,0.06337442348537084
HLA<->PTER,HLA,PTER,0.06330802924905923
RD<->SET,RD,SET,0.0631583579133338
POL<->SET,POL,SET,0.06314263247746262
MAX<->WHITE,MAX,WHITE,0.0631311037330656
AR<->MB,AR,MB,0.06296193116031684
HLA<->HR,HLA,HR,0.06281915230084334
HDC<->REST,HDC,REST,0.06281829996715406
DF<->KERATIN,DF,KERATIN,0.06273491506561127
PC<->SET,PC,SET,0.06257504529595138
HDC<->TG,HDC,TG,0.06202117673981977
AE<->CAT,AE,CAT,0.06193950605572593
GA<->RD,GA,RD,0.06190963711369908
AE<->SA,AE,SA,0.061787271138523586
EGFR<->POL,EGFR,POL,0.06169646729013345
HLA<->REST,HLA,REST,0.06164059848059091
GC<->MAX,GC,MAX,0.06142271677446237
GC<->RD,GC,RD,0.06103207293876254
GTT<->MUT,GTT,MUT,0.06093069031344299
GTT<->SET,GTT,SET,0.0607976040816302
AFM<->COIL,AFM,COIL,0.06071962818063278
ASS<->PC,ASS,PC,0.06068289405252926
FH<->MSC,FH,MSC,0.060670370035419766
ER<->SET,ER,SET,0.06058179402268477
CRH<->PILOT,CRH,PILOT,0.060198210647240374
NET<->TAT,NET,TAT,0.06016104237536126
GRP<->TFAM,GRP,TFAM,0.060001722386909324
ABO<->MSC,ABO,MSC,0.05993000894059327
CAT<->KIT,CAT,KIT,0.059813987030163045
BLM<->PTER,BLM,PTER,0.05974939343532298
EMB<->HAL,EMB,HAL,0.05969557287396416
CEL<->WHITE,CEL,WHITE,0.05965072399929251
APC<->HR,APC,HR,0.05960734566716674
GAL<->UNKNOWN,GAL,UNKNOWN,0.05960487938732577
ASS<->GTT,ASS,GTT,0.05956179121436405
MET<->VEGF,MET,VEGF,0.059478976785857444
UNKNOWN<->ZA,UNKNOWN,ZA,0.059328419068729085
PRO<->SET,PRO,SET,0.05921487194964902
KIT<->TH,KIT,TH,0.05920228951269006
MUT<->RHO,MUT,RHO,0.059144764784691696
SET<->TAT,SET,TAT,0.05913906465776208
ALPP<->COIL,ALPP,COIL,0.05902854278461169
PR<->PTER,PR,PTER,0.05897637081898859
MSC<->MUT,MSC,MUT,0.0585843031928097
MUT<->PC,MUT,PC,0.058488783390469055
MET<->SCT,MET,SCT,0.05836709950898554
PC<->REL,PC,REL,0.05833656373818946
AFP<->LAT,AFP,LAT,0.058272220075474716
IMPACT<->RD,IMPACT,RD,0.058250600101249564
CAT<->PR,CAT,PR,0.058164262863678186
CELL<->LDLR,CELL,LDLR,0.058080002120359506
RD<->TAT,RD,TAT,0.05807493427824061
DF<->NET,DF,NET,0.0580231477095275
ET<->PTER,ET,PTER,0.057993091608867786
MYC<->SCT,MYC,SCT,0.05791738148609783
ADO<->MAX,ADO,MAX,0.05785338496184581
ET<->REST,ET,REST,0.05785086002177208
CEL<->GC,CEL,GC,0.05783593295971386
PR<->TAT,PR,TAT,0.0578155336118708
BLM<->MAF,BLM,MAF,0.05775696469116399
DDC<->MAX,DDC,MAX,0.05774541998141149
MCC<->PTEN,MCC,PTEN,0.057706432910179996
EMB<->MHC,EMB,MHC,0.05767262756877621
AE<->GC,AE,GC,0.057583586826371186
CAT<->HR,CAT,HR,0.05720868481845326
ASS<->BLM,ASS,BLM,0.057175121512268556
SET<->ZA,SET,ZA,0.05709767298951144
MCC<->POLI,MCC,POLI,0.05688828766682526
HDC<->PTER,HDC,PTER,0.05682702364537846
EMB<->MB,EMB,MB,0.05665436571090731
END<->MHC,END,MHC,0.056589208638370164
LAT<->TH,LAT,TH,0.056417257393501306
EGF<->PRL,EGF,PRL,0.05635585727840631
MCC<->SA,MCC,SA,0.05633020507812439
HAL<->KERATIN,HAL,KERATIN,0.05618656717261816
EGFR<->MHC,EGFR,MHC,0.05614590200575766
ACT<->HDC,ACT,HDC,0.0561076470791051
EGFR<->END,EGFR,END,0.05610458093094505
PILOT<->WHITE,PILOT,WHITE,0.05602180823362542
MB<->PILOT,MB,PILOT,0.05584606389639522
CRH<->LAT,CRH,LAT,0.055732878166884194
BLM<->PDC,BLM,PDC,0.05565687940633068
ADO<->LAT,ADO,LAT,0.05553658743133953
ALPP<->VEGF,ALPP,VEGF,0.0555301019494133
ACT<->SET,ACT,SET,0.055458896740493605
CRH<->KIT,CRH,KIT,0.05543407667090757
CRH<->NET,CRH,NET,0.05537852161918459
HLA<->MAF,HLA,MAF,0.05536922378296385
AE<->DDC,AE,DDC,0.055336653891244564
GTT<->REL,GTT,REL,0.055296837397380526
REL<->ZA,REL,ZA,0.0551496179189055
APC<->END,APC,END,0.055054626947291
RD<->TFAM,RD,TFAM,0.05504237561362638
GC<->LAT,GC,LAT,0.05503263907816095
CELL<->HDC,CELL,HDC,0.054983258588113766
ADO<->HR,ADO,HR,0.054938518367842915
REST<->RHO,REST,RHO,0.05463906075890628
JUN<->LAT,JUN,LAT,0.05462276359087312
ER<->HD,ER,HD,0.054455173070288916
LAT<->MB,LAT,MB,0.05440646729812151
AFP<->EGFR,AFP,EGFR,0.054316313625345766
ADO<->CEL,ADO,CEL,0.05430976930326712
COIL<->MYC,COIL,MYC,0.05428304930115974
ASS<->ZA,ASS,ZA,0.054260599623455856
AFP<->KIT,AFP,KIT,0.05404782923982909
AFP<->AR,AFP,AR,0.054032658954546224
HD<->PRO,HD,PRO,0.053745012763654634
END<->PC,END,PC,0.05373891578863316
HR<->TG,HR,TG,0.05356178135620532
MAF<->MSC,MAF,MSC,0.05335271428354378
GA<->MAX,GA,MAX,0.05321196740229719
BAD<->SCT,BAD,SCT,0.05319473587355025
CAT<->RD,CAT,RD,0.053153232881030174
MCC<->TFAM,MCC,TFAM,0.05302684188873162
LDLR<->UNKNOWN,LDLR,UNKNOWN,0.0528880543808534
ER<->HR,ER,HR,0.05284476775003822
JUN<->KIT,JUN,KIT,0.05283313836227675
RD<->REL,RD,REL,0.05276299844263559
ADO<->PR,ADO,PR,0.05266891589487521
DO<->EGFR,DO,EGFR,0.052636112978387946
HR<->PRO,HR,PRO,0.05261997871965534
CRH<->EGFR,CRH,EGFR,0.05256545046293844
DF<->KIT,DF,KIT,0.052483128294676946
IMPACT<->LDLR,IMPACT,LDLR,0.0524808546921038
END<->ZA,END,ZA,0.05220294908126548
GRP<->POLI,GRP,POLI,0.05212373104482817
IMPACT<->RHO,IMPACT,RHO,0.05209462568893942
COIL<->MET,COIL,MET,0.05204894367932215
KIT<->MB,KIT,MB,0.0519150915566441
BAD<->VEGF,BAD,VEGF,0.05184469768678696
BLM<->REL,BLM,REL,0.051783696888467706
AR<->TAT,AR,TAT,0.05144154787886666
END<->GTT,END,GTT,0.05142334002835196
PILOT<->TAT,PILOT,TAT,0.051369338228239844
JUN<->KERATIN,JUN,KERATIN,0.05126069049022436
CAT<->NET,CAT,NET,0.05121421962125506
ASS<->RD,ASS,RD,0.05107493268776815
AR<->CRH,AR,CRH,0.05105642152319753
CREM<->MSC,CREM,MSC,0.05102438713321628
SET<->TG,SET,TG,0.05101367646237557
MB<->NET,MB,NET,0.05094285935727805
AE<->GA,AE,GA,0.05085973585702572
JUN<->NET,JUN,NET,0.050672996574184934
PRL<->TFAM,PRL,TFAM,0.050657318401964066
KERATIN<->WHITE,KERATIN,WHITE,0.05055740459089417
ADO<->AE,ADO,AE,0.05044281047558274
BLM<->SET,BLM,SET,0.050304861421526334
ET<->MAF,ET,MAF,0.05029219278711416
CELL<->END,CELL,END,0.05012205416879027
AFP<->NET,AFP,NET,0.04992142594209149
KERATIN<->MB,KERATIN,MB,0.049713619739763105
GC<->KIT,GC,KIT,0.049564604502668703
CEL<->GA,CEL,GA,0.04949712965742947
ADO<->KIT,ADO,KIT,0.04948190013876263
GAL<->IMPACT,GAL,IMPACT,0.04947314110929004
AFP<->PILOT,AFP,PILOT,0.04936269715713581
EGFR<->SET,EGFR,SET,0.049359292173528156
RD<->SA,RD,SA,0.04930793258845775
DF<->LAT,DF,LAT,0.04923920748873377
MAF<->PR,MAF,PR,0.04922846897596117
HD<->TG,HD,TG,0.04917058717231399
CELL<->PRL,CELL,PRL,0.04907190698043538
JUN<->PILOT,JUN,PILOT,0.049070379773130036
HGF<->VEGF,HGF,VEGF,0.04904454206709448
FAP<->REST,FAP,REST,0.04865017074933663
HLA<->PDC,HLA,PDC,0.048581553876850654
MSC<->PDF,MSC,PDF,0.04843326422542909
POL<->VEGF,POL,VEGF,0.04835824241023809
MAX<->PRO,MAX,PRO,0.04827928784844387
HDC<->MAF,HDC,MAF,0.04803419597046703
MSC<->PTER,MSC,PTER,0.047982956143527794
ACT<->HR,ACT,HR,0.04770361367227752
ER<->MAX,ER,MAX,0.04769104336264787
AFM<->END,AFM,END,0.04763839916915719
LAT<->PRO,LAT,PRO,0.04740990322648303
MSC<->REST,MSC,REST,0.04740694069242924
NET<->WHITE,NET,WHITE,0.047406318810859605
BAD<->COIL,BAD,COIL,0.047339849299545995
HR<->POL,HR,POL,0.047291498117173494
EMB<->JUN,EMB,JUN,0.047052550206105465
KERATIN<->TAT,KERATIN,TAT,0.047041701811704806
HLA<->MUT,HLA,MUT,0.04694953959097307
END<->MYC,END,MYC,0.046762928600629035
HR<->TAT,HR,TAT,0.04656502198570884
GA<->LAT,GA,LAT,0.046545977847813426
ER<->LAT,ER,LAT,0.04638828087190699
APC<->VEGF,APC,VEGF,0.04627460426971023
LDLR<->SET,LDLR,SET,0.04626561634065771
CEL<->PRO,CEL,PRO,0.04619967817747816
ASS<->LDLR,ASS,LDLR,0.04610426203119277
DDC<->RD,DDC,RD,0.04602743645545547
MVD<->SCT,MVD,SCT,0.04595295829623733
ASS<->RHO,ASS,RHO,0.045951155910388064
AFP<->EMB,AFP,EMB,0.045852217734357145
FAP<->PTER,FAP,PTER,0.04568047411423375
AFM<->HR,AFM,HR,0.0456038340590622
CEL<->CRH,CEL,CRH,0.045457194937223756
MUT<->PR,MUT,PR,0.04532571043247121
CEL<->ER,CEL,ER,0.045325706943438404
BLM<->MUT,BLM,MUT,0.04531601558365228
MAX<->TG,MAX,TG,0.04501346289821573
HR<->MYC,HR,MYC,0.0448340082506271
EGFR<->IMPACT,EGFR,IMPACT,0.044742737509068396
LAT<->TG,LAT,TG,0.04461708967854621
AE<->DO,AE,DO,0.04449345898916265
BLM<->REST,BLM,REST,0.044492485590801344
ER<->PR,ER,PR,0.04449070433826253
AFM<->PTER,AFM,PTER,0.044396987150156025
KIT<->WHITE,KIT,WHITE,0.04416890353661633
AR<->CAT,AR,CAT,0.04416828353004504
HR<->RD,HR,RD,0.044100397521769495
ET<->PDC,ET,PDC,0.043969258391271374
GC<->NET,GC,NET,0.043943344715603246
